,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
227,27,264950.0,4,2.25,1720,9753,1.0,0,0,4,7,1120,1978,1978,98023,47.2922,-122.371,1510,9753
228,258,235000.0,3,1.0,1430,15246,1.0,0,0,4,7,980,1961,1961,98031,47.4075,-122.214,1960,13068
229,305,516500.0,3,2.5,1480,4729,2.0,0,0,3,7,1480,2004,2004,98053,47.6794,-122.034,2250,4729
230,346,655000.0,2,1.75,1450,15798,2.0,1,4,3,7,1230,1915,1978,98166,47.4497,-122.375,2030,13193
231,45,500000.0,4,2.75,2280,15347,1.0,0,0,5,7,2280,1960,1960,98059,47.5218,-122.164,2280,15347
232,203,315000.0,6,2.75,2940,7350,1.0,0,0,3,8,1780,1978,1978,98023,47.3103,-122.339,2120,8236
233,202,213000.0,2,1.0,1000,10200,1.0,0,0,3,6,1000,1961,1961,98024,47.5687,-121.899,1150,13702
234,123,475000.0,3,1.5,2480,5280,1.5,0,0,5,7,1620,1947,1947,98108,47.5575,-122.303,2090,4800
235,39,1025000.0,5,4.0,3760,28040,2.0,0,0,3,10,3760,1983,1983,98033,47.6489,-122.183,3430,35096
236,342,416000.0,3,2.0,2220,94300,1.0,0,0,5,7,1640,1976,1976,98010,47.3459,-121.95,2070,80100
237,322,410000.0,4,1.0,1970,4740,1.5,0,0,3,7,1670,1904,2005,98122,47.6136,-122.303,1510,4740
238,60,800000.0,3,3.5,3830,221284,2.0,0,0,3,10,3530,1993,1993,98077,47.7641,-122.023,2920,148539
239,27,472000.0,6,2.5,4410,14034,1.0,0,2,4,9,2350,1965,1965,98003,47.3376,-122.324,2600,13988
240,220,225000.0,3,1.75,1430,8505,1.0,0,0,4,7,1430,1968,1968,98003,47.3173,-122.319,1190,8640
241,152,210000.0,2,1.0,830,6000,1.0,0,0,3,6,830,1940,1940,98126,47.5308,-122.376,830,4960
242,270,455000.0,2,1.0,1430,5000,1.5,0,0,2,7,1430,1925,1925,98115,47.6727,-122.299,1450,3750
243,360,225000.0,3,1.0,1300,8316,1.0,0,0,4,6,1300,1954,1954,98002,47.3221,-122.216,1260,8316
244,116,480000.0,2,1.0,1030,3060,1.0,0,2,4,7,790,1918,1918,98103,47.6779,-122.353,1390,3060
245,286,363000.0,3,2.5,2740,11872,2.0,0,0,3,9,2740,1990,1990,98023,47.3076,-122.395,2570,10377
246,150,2400000.0,4,2.5,3650,8354,1.0,1,4,3,9,1830,2000,2000,98074,47.6338,-122.072,3120,18841
247,300,181000.0,2,1.5,720,5120,1.0,0,0,3,6,720,1954,1954,98106,47.5218,-122.357,1150,2566
248,316,250000.0,4,2.0,2010,7312,1.0,0,0,4,7,2010,1976,1976,98002,47.2785,-122.213,2010,7650
249,355,481000.0,3,1.75,1560,3000,1.0,0,0,4,6,770,1918,1918,98103,47.6846,-122.345,1390,3000
250,144,260000.0,3,2.0,1810,7209,1.0,0,0,4,7,1240,1978,1978,98032,47.3656,-122.278,1750,7209
251,11,455000.0,4,2.5,3360,7685,2.0,0,0,3,9,3360,2001,2001,98058,47.4369,-122.111,3060,6567
252,334,415000.0,3,2.25,1510,36224,2.0,0,0,3,8,1510,1991,1991,98045,47.4616,-121.711,1730,36224
253,354,349500.0,3,1.0,1400,3538,1.0,0,0,3,7,800,1953,1953,98118,47.5405,-122.27,1620,6331
254,150,245000.0,3,2.5,1730,7442,2.0,0,0,3,7,1730,1987,1987,98030,47.3507,-122.178,1630,6458
255,17,592500.0,2,2.0,1420,9191,1.5,0,2,5,7,1420,1928,1928,98115,47.6979,-122.32,1420,6816
256,171,385000.0,4,1.75,2360,7620,1.0,0,0,4,7,1180,1955,1955,98106,47.5278,-122.345,1910,7620
257,285,315000.0,3,1.75,1580,11455,1.0,0,0,4,7,1200,1974,1974,98059,47.4756,-122.147,1550,10650
258,206,255000.0,3,1.0,1230,10170,1.0,0,0,3,7,1230,1979,1979,98045,47.4437,-121.772,1380,10098
259,119,693000.0,4,2.5,2460,4425,2.0,0,0,3,8,2460,2006,2006,98052,47.7048,-122.109,2990,5659
260,214,780000.0,3,1.0,1660,4400,1.5,0,0,3,8,1460,1911,1911,98112,47.6362,-122.302,1660,4400
261,175,237000.0,3,1.75,1270,8470,1.0,0,0,4,7,1270,1960,1960,98198,47.4207,-122.29,1600,8470
262,228,525000.0,3,2.25,2100,40510,2.0,0,0,3,10,1320,1979,1979,98074,47.6154,-122.047,2380,33450
263,361,425000.0,2,1.0,770,5040,1.0,0,0,3,5,770,1930,1930,98144,47.5964,-122.299,1330,2580
264,178,369900.0,1,0.75,760,10079,1.0,1,4,5,5,760,1936,1936,98070,47.4683,-122.438,1230,14267
265,17,290000.0,4,2.5,1700,7280,2.0,0,0,4,7,1700,1988,1988,98031,47.4045,-122.171,1950,7475
266,150,285000.0,3,1.0,1120,10701,1.0,0,0,3,7,1120,1954,1954,98106,47.5544,-122.358,1130,6350
267,104,415000.0,2,1.0,1070,4500,1.0,0,0,3,7,1070,1937,1937,98115,47.6802,-122.29,1320,4465
268,342,272500.0,3,2.5,2070,9900,1.0,0,0,3,8,1420,1979,1979,98023,47.2988,-122.371,2070,8250
269,367,2900000.0,4,3.25,5050,20100,1.5,0,2,3,11,4750,1982,2008,98004,47.6312,-122.223,3890,20060
270,158,1365000.0,4,4.75,5310,57346,2.0,0,0,4,11,5310,1989,1989,98077,47.7285,-122.042,4180,47443
271,364,436000.0,2,1.0,1040,7538,1.0,0,0,4,7,1040,1939,1939,98133,47.7107,-122.352,1440,7530
272,168,210000.0,3,1.0,1700,11390,1.0,0,0,4,7,1700,1967,1967,98003,47.3271,-122.323,1350,8164
273,146,236000.0,3,1.0,1300,5898,1.0,0,0,3,7,1300,1961,1961,98178,47.5053,-122.255,1320,7619
274,206,331000.0,3,1.75,1080,1306,1.0,0,0,3,7,580,1954,2003,98199,47.6601,-122.4,1440,2225
275,322,365000.0,3,2.5,2653,4510,2.0,0,0,3,8,2653,2006,2006,98031,47.4145,-122.166,2653,4927
276,270,450000.0,3,2.0,2290,16258,1.0,0,0,5,8,2290,1960,1960,98058,47.4672,-122.165,1660,10530
277,195,770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2850,2014,2014,98028,47.7618,-122.261,1860,12136
278,368,455000.0,4,2.5,2210,49375,1.0,0,0,3,8,2210,1997,1997,98038,47.3828,-122.071,2670,49385
279,368,405000.0,3,1.75,2390,6000,1.0,0,0,3,6,1240,1908,1908,98118,47.5362,-122.268,2020,6000
280,62,304900.0,4,1.75,2600,11325,1.0,0,0,4,7,1610,1969,1969,98031,47.3954,-122.206,1720,11088
281,301,170000.0,2,1.0,860,5265,1.0,0,0,3,6,860,1931,1931,98178,47.5048,-122.272,1650,8775
282,376,2050000.0,5,3.0,3830,8480,2.0,0,1,5,9,2630,1905,1994,98122,47.6166,-122.287,3050,7556
283,59,780000.0,4,2.5,3500,7048,2.0,0,0,3,9,3500,2005,2005,98053,47.6811,-122.025,3920,7864
284,343,330000.0,3,3.0,2420,13959,1.0,0,0,4,8,1740,1988,1988,98028,47.7486,-122.23,2570,13300
285,126,370000.0,4,2.5,2720,8666,2.0,0,0,3,9,2720,1992,1992,98030,47.3846,-122.169,2410,8100
286,168,467000.0,5,2.25,2500,13500,1.0,0,0,3,7,1850,1979,1979,98072,47.7564,-122.144,2300,9750
287,283,405000.0,3,1.75,1670,6720,1.0,0,0,3,7,1140,1980,1980,98034,47.7198,-122.193,1670,7320
288,61,675000.0,5,2.25,2900,10300,1.0,0,0,3,8,1450,1985,1985,98006,47.5461,-122.151,2310,10300
289,102,500000.0,2,1.0,1640,14100,1.0,0,0,4,7,1140,1954,1954,98006,47.5712,-122.143,1520,13527
290,82,389999.0,4,2.5,1890,15770,2.0,0,0,4,7,1890,1968,1968,98166,47.4281,-122.343,2410,15256
291,298,630000.0,4,1.75,2950,9025,1.0,0,2,4,8,1780,1975,1975,98034,47.7128,-122.223,2120,9600
292,173,360000.0,4,2.5,2160,9528,2.0,0,0,3,9,2160,1992,1992,98001,47.3341,-122.255,2280,9937
293,153,580000.0,4,3.0,3280,11060,2.0,0,0,3,8,2270,1986,1986,98056,47.5399,-122.181,2320,11004
294,68,550000.0,3,2.0,1970,4166,2.0,0,3,5,8,1270,1929,1929,98126,47.5717,-122.375,2390,4166
295,69,879000.0,4,2.5,3360,22111,2.0,0,0,3,10,3360,1994,1994,98075,47.5951,-122.017,3150,11374
296,112,265000.0,3,2.0,1320,8959,1.0,0,0,3,7,1320,1993,1993,98042,47.3536,-122.144,1740,7316
297,306,446500.0,3,2.5,2650,7286,2.0,0,0,3,8,2650,1990,1990,98059,47.5084,-122.154,2400,7220
298,31,404000.0,3,1.5,2030,8880,1.0,0,0,3,7,1330,1963,1963,98108,47.5586,-122.311,2140,5592
299,27,267500.0,3,1.75,1590,11914,1.0,0,2,3,7,1090,1957,1957,98188,47.4427,-122.274,1630,9052
300,53,3075000.0,4,5.0,4550,18641,1.0,1,4,3,10,2600,2002,2002,98074,47.6053,-122.077,4550,19508
301,101,335000.0,3,2.5,2440,7632,2.0,0,0,3,8,2440,1998,1998,98003,47.3494,-122.301,2510,7903
302,48,576000.0,3,2.5,1940,9000,1.0,0,0,4,7,970,1948,1948,98117,47.6933,-122.393,2190,7310
303,334,208633.0,3,2.5,2040,3810,2.0,0,0,3,8,2040,2006,2006,98038,47.3537,-122.0,2370,4590
304,258,315000.0,3,2.25,2200,8750,1.0,0,0,4,7,1120,1964,1964,98166,47.476,-122.337,1460,10139
305,291,725000.0,3,1.75,1920,3300,1.0,0,0,4,8,960,1913,1913,98112,47.6239,-122.298,1740,4000
306,336,550000.0,4,2.75,1800,7750,1.0,0,0,4,8,1400,1965,1965,98177,47.7776,-122.384,1800,8275
307,41,610750.0,4,2.25,2180,7297,2.0,0,0,3,8,2180,1984,1984,98074,47.6459,-122.058,2250,9781
308,302,550700.0,2,1.0,1010,5000,1.5,0,0,4,6,1010,1908,1908,98105,47.6692,-122.297,1460,5000
309,251,665000.0,4,2.75,3320,10574,2.0,0,0,5,8,2220,1960,1960,98056,47.5376,-122.18,2720,8330
310,283,834000.0,4,2.5,2370,4000,1.5,0,2,5,8,1980,1928,1928,98144,47.601,-122.294,2440,5750
311,174,201000.0,5,1.75,1660,78408,1.5,0,0,3,6,1660,1915,1915,98065,47.529,-121.837,1660,78408
312,0,2384000.0,5,2.5,3650,9050,2.0,0,4,5,10,3370,1921,1921,98119,47.6345,-122.367,2880,5400
313,47,1384000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1997,1997,98006,47.5503,-122.102,3860,11244
314,221,1400000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1997,1997,98006,47.5503,-122.102,3860,11244
315,187,305000.0,4,2.25,1950,7700,1.0,0,0,3,8,1350,1979,1979,98058,47.4441,-122.125,2150,7350
316,341,487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1720,1948,1948,98133,47.7357,-122.333,1570,8162
317,374,390000.0,3,2.5,1930,64904,1.0,0,0,4,8,1930,1988,1988,98042,47.346,-122.157,2350,57500
318,82,548000.0,2,1.0,1470,3864,1.0,0,0,4,7,1170,1916,1916,98103,47.6638,-122.345,1570,3864
319,204,268750.0,4,1.0,800,8775,1.0,0,0,3,6,800,1943,1943,98166,47.48,-122.336,1310,8775
320,11,819900.0,5,2.75,3150,7119,2.0,0,0,3,9,3150,2013,2013,98052,47.6759,-122.151,1560,8384
321,174,520000.0,3,2.25,2030,16200,2.0,0,0,3,8,2030,1984,1984,98027,47.5162,-122.057,2660,17958
322,80,230000.0,3,2.0,1450,11204,1.0,0,0,3,7,1450,2003,2003,98001,47.2639,-122.252,1520,9518
323,276,240000.0,3,1.75,1510,10248,1.0,0,0,3,7,1510,1969,1969,98023,47.2929,-122.371,1510,9753
324,126,232000.0,2,1.0,1240,12092,1.0,0,0,3,6,960,1922,1984,98146,47.4957,-122.352,1820,7460
325,313,240500.0,2,1.0,1240,12092,1.0,0,0,3,6,960,1922,1984,98146,47.4957,-122.352,1820,7460
326,178,274975.0,3,2.5,3030,45004,2.0,0,0,3,9,3030,1987,1987,98077,47.7721,-122.093,3080,35781
327,126,740000.0,4,2.0,2050,4400,1.5,0,0,4,9,2050,1922,1922,98102,47.644,-122.319,2320,5500
328,361,186375.0,3,1.0,1000,7636,1.0,0,0,2,7,1000,1952,1952,98166,47.472,-122.344,1150,7600
329,84,790000.0,3,2.25,2370,10289,1.0,0,0,4,9,1590,1977,1977,98005,47.592,-122.166,2500,10004
330,137,880000.0,4,3.5,2800,6750,2.0,0,0,3,9,1890,1951,2002,98105,47.669,-122.275,2370,6120
331,349,279000.0,6,1.75,2240,11180,2.0,0,0,4,7,2240,1955,1955,98198,47.42,-122.323,1590,7955
332,88,295000.0,3,2.0,1810,10530,1.0,0,2,3,8,1810,1991,1991,98022,47.1913,-122.012,1910,10450
333,341,640000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,1924,1924,98103,47.6666,-122.331,1710,5000
334,62,940000.0,4,2.0,2490,9525,2.0,0,0,5,9,2490,1968,1968,98040,47.5639,-122.217,2770,9525
335,158,260000.0,4,2.5,1960,5238,2.0,0,0,3,7,1960,2003,2003,98038,47.3483,-122.052,1800,5894
336,31,559900.0,3,2.75,2930,5569,1.0,0,0,3,9,1860,2004,2004,98072,47.7648,-122.164,2580,11045
337,81,791500.0,4,2.0,1510,3500,1.5,0,0,5,7,1510,1911,1911,98103,47.6794,-122.357,1820,3750
338,116,265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1420,1954,1954,98133,47.7535,-122.354,1740,8000
339,364,245000.0,3,1.75,1740,11547,1.0,0,0,3,7,1740,1954,1954,98178,47.4945,-122.22,880,78408
340,357,485000.0,4,1.75,2560,43995,2.0,0,0,4,7,2560,1962,1962,98052,47.6945,-122.093,2560,14764
341,188,684000.0,4,3.5,3040,8414,2.0,0,0,3,9,2420,2010,2010,98059,47.5222,-122.157,3470,8066
342,130,425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1300,1957,1957,98125,47.7222,-122.32,1580,8691
343,168,309600.0,4,1.75,1275,20000,1.0,0,0,4,6,1275,1991,1991,98070,47.3796,-122.49,1660,20000
344,77,552250.0,4,2.5,2580,5823,2.0,0,0,3,8,2580,2002,2002,98065,47.5374,-121.875,2380,5823
345,82,165000.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,1943,1943,98178,47.4897,-122.24,1020,7138
346,241,239900.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,1943,1943,98178,47.4897,-122.24,1020,7138
347,217,320000.0,2,1.0,1070,32633,1.0,0,0,4,6,1070,1930,1930,98059,47.4716,-122.078,1360,32156
348,172,206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1390,1987,1987,98030,47.3581,-122.173,1720,12080
349,349,387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1250,1973,1973,98155,47.7713,-122.307,2040,8646
350,33,299000.0,1,0.75,560,12120,1.0,0,0,3,4,560,1967,1967,98014,47.675,-121.854,1300,19207
351,143,855000.0,4,2.75,2270,10460,2.0,0,0,3,9,2270,1965,1965,98040,47.5603,-122.222,2610,10180
352,269,315000.0,3,1.0,1900,14400,1.0,0,0,4,7,1300,1954,1954,98166,47.4147,-122.337,1940,14400
353,215,437500.0,2,1.0,990,3120,1.0,0,2,5,7,790,1907,1907,98103,47.68,-122.353,1930,3120
354,326,252000.0,4,1.5,1550,19800,1.0,0,0,4,7,1050,1969,1969,98001,47.3117,-122.27,1640,22654
355,33,375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1100,1955,1955,98118,47.543,-122.28,1600,5766
356,96,300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,2005,2005,98038,47.3607,-122.034,2010,5091
357,157,420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750,1954,1954,98006,47.5759,-122.137,1750,10530
358,3,900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1330,1928,1954,98033,47.6891,-122.159,1340,17689
359,95,679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980,2000,2000,98116,47.565,-122.381,1520,5750
360,34,463000.0,3,2.5,1640,29970,2.0,0,0,3,7,1640,1992,1992,98053,47.6359,-121.974,1580,28399
361,118,380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760,1978,1978,98059,47.4769,-122.141,2470,11340
362,222,329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820,1994,1994,98038,47.3845,-122.029,1820,8168
363,109,604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,2013,2013,98033,47.6743,-122.184,2040,9363
364,138,795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1966,1966,98006,47.5651,-122.164,2920,8800
365,273,465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1840,1994,1994,98045,47.4853,-121.709,1380,44049
366,328,673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2990,2002,2002,98166,47.4508,-122.359,2140,17449
367,152,810000.0,4,2.5,3520,15420,2.0,0,0,3,10,3520,1991,1991,98074,47.6375,-122.016,3400,21455
368,356,785000.0,4,2.75,2440,69415,1.0,0,0,4,8,1910,1989,1989,98075,47.5944,-122.042,2770,24361
369,202,338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1370,1986,1986,98056,47.4888,-122.182,1810,7650
370,216,280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430,1993,1993,98056,47.5112,-122.19,1430,7220
371,152,315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1954,1954,98133,47.7711,-122.341,1810,6929
372,326,530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1954,1954,98133,47.7711,-122.341,1810,6929
373,235,380000.0,5,3.0,3450,9914,2.0,0,0,3,9,3450,2004,2004,98023,47.2813,-122.345,2860,9721
374,101,297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450,1994,1994,98056,47.5038,-122.189,1650,7625
375,18,730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230,2004,2004,98075,47.5823,-121.97,3480,7447
376,38,450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110,1940,1940,98125,47.7164,-122.304,1770,12600
377,178,275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1060,1997,1997,98038,47.3624,-122.045,1680,7500
378,362,595000.0,4,2.0,2020,2849,2.0,0,0,3,7,2020,1960,1960,98115,47.6831,-122.329,1910,3120
379,354,435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1300,1904,2014,98144,47.592,-122.307,1590,2577
380,137,270000.0,2,1.5,1380,209959,1.0,0,0,1,6,1380,1954,1954,98011,47.7461,-122.195,3130,19868
381,95,950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1986,1986,98077,47.7268,-122.06,3360,14142
382,315,389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130,2001,2001,98019,47.7237,-121.959,2300,6930
383,264,560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1580,1968,1968,98052,47.6283,-122.095,2420,8050
384,87,1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,3480,1998,1998,98006,47.5543,-122.148,4050,19009
385,193,799000.0,4,2.25,2510,11585,2.0,0,0,4,8,2510,1969,1969,98040,47.5483,-122.226,2450,9691
386,54,365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410,1983,1983,98072,47.7591,-122.146,1410,9600
387,13,252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1160,1979,1979,98058,47.4612,-122.169,1710,7350
388,126,403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120,1993,1993,98146,47.4987,-122.365,1880,12000
389,91,385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380,1954,1954,98177,47.772,-122.358,1610,10020
390,222,345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,1957,1957,98106,47.5287,-122.35,1450,7620
391,138,490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980,1979,1979,98008,47.6109,-122.114,1950,2856
392,47,330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600,2005,2005,98019,47.7736,-121.901,1790,27743
393,10,927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300,1953,1953,98004,47.6294,-122.218,3180,12239
394,87,1118000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840,1983,1983,98040,47.5634,-122.213,3600,16553
395,363,330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220,1950,1950,98028,47.7405,-122.241,2000,9600
396,311,530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1500,1958,1958,98008,47.5976,-122.118,2110,8800
397,52,365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940,1962,1962,98006,47.5722,-122.129,2000,10071
398,48,378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1260,1909,2011,98118,47.5644,-122.289,1060,3500
399,48,269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530,1968,1968,98058,47.4556,-122.157,1390,8750
400,308,557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,2008,2008,98122,47.6055,-122.305,1630,1543
401,115,360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1974,1974,98022,47.1775,-122.022,1880,16963
402,355,352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,1937,1937,98117,47.6879,-122.385,1560,4500
403,298,437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1750,1994,1994,98045,47.4807,-121.779,2430,22357
404,47,322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820,1994,1994,98038,47.3845,-122.032,1820,7107
405,133,650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,2001,2001,98116,47.5815,-122.402,1510,1352
406,96,450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290,2001,2001,98103,47.6609,-122.344,1290,3235
407,350,278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570,1998,1998,98092,47.3163,-122.188,1570,5250
408,360,364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1930,1995,1995,98055,47.4309,-122.191,2090,6996
409,132,840000.0,4,3.5,2840,40139,1.0,0,4,4,10,2840,1986,1986,98038,47.401,-122.026,3180,36852
410,320,268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550,1991,1991,98031,47.404,-122.191,1550,8134
411,75,517534.0,2,1.0,833,143947,1.0,0,0,3,5,833,2006,2006,98070,47.3889,-122.482,1380,143947
412,186,632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990,1978,1978,98077,47.7718,-122.095,2990,36497
413,82,577500.0,3,2.5,2000,7251,2.0,0,0,3,9,2000,1995,1995,98034,47.7067,-122.2,2450,8118
414,286,339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,1920,1920,98178,47.504,-122.227,2850,6867
415,130,570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530,1967,1967,98052,47.7015,-122.164,2520,18295
416,55,563500.0,4,1.75,2085,174240,1.0,0,0,3,7,1610,1964,1964,98024,47.5753,-121.95,2690,174240
417,248,423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,1962,1962,98133,47.7448,-122.333,1910,8660
418,235,355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860,2012,2012,98019,47.7318,-121.982,2320,5465
419,69,1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,6070,1999,1999,98024,47.5954,-121.95,4680,211267
420,215,482000.0,2,1.0,950,3960,1.0,0,0,3,7,950,1941,1941,98103,47.6885,-122.337,1320,4050
421,89,625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600,1955,1955,98006,47.5724,-122.179,1580,9800
422,231,538000.0,3,2.5,2250,11632,2.0,0,0,3,8,2250,1988,1988,98056,47.5272,-122.169,2360,11632
423,250,380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,1985,1985,98058,47.4334,-122.161,2310,10094
424,76,375000.0,2,1.0,940,5120,1.0,0,0,3,7,940,1909,1909,98122,47.6073,-122.308,1300,5120
425,336,245000.0,3,2.5,1530,8500,1.0,0,0,5,7,1030,1996,1996,98038,47.3592,-122.046,1850,8140
426,196,310000.0,5,1.75,2190,27260,1.0,0,0,4,7,2190,1947,1974,98166,47.4546,-122.337,1620,39480
427,299,1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770,1976,1976,98004,47.6408,-122.219,3530,15715
428,4,397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,1971,1971,98034,47.7245,-122.2,1460,9660
429,375,365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2200,2005,2005,98058,47.4362,-122.178,2310,5082
430,179,328500.0,4,3.0,2290,8250,2.0,0,0,3,9,2290,1990,1990,98042,47.3739,-122.156,2290,8250
431,129,988000.0,4,3.0,4040,19700,2.0,0,0,3,11,4040,1987,1987,98052,47.7205,-122.127,3930,21887
432,81,1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920,1922,1922,98103,47.6636,-122.33,1810,3277
433,124,237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,2005,2005,98055,47.4324,-122.197,1490,2094
434,140,525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450,2003,2003,98011,47.7734,-122.224,2300,4674
435,137,749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,1976,2014,98006,47.559,-122.164,2140,9131
436,111,722500.0,5,2.5,4870,11800,2.0,0,0,3,10,3470,1983,1983,98074,47.633,-122.041,3180,11398
437,314,843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,1991,1991,98052,47.6954,-122.103,2860,9003
438,67,438000.0,2,2.0,1270,1372,3.0,0,0,3,8,1270,2000,2000,98115,47.6776,-122.318,1610,3090
439,137,578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1540,1977,1977,98146,47.504,-122.382,2460,11760
440,144,227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,1954,1954,98001,47.2613,-122.255,2077,4910
441,81,196000.0,3,2.25,2070,11576,2.0,0,0,3,7,2070,1974,1974,98001,47.3417,-122.271,1890,7519
442,74,641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070,1953,1953,98105,47.6694,-122.275,2400,5406
443,355,350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1250,1980,1980,98038,47.4056,-121.955,1930,210394
444,109,205000.0,3,1.0,940,7980,1.0,0,0,4,7,940,1960,1960,98032,47.3838,-122.289,1150,8050
445,214,400000.0,3,1.75,1920,9102,1.0,0,0,3,7,1920,1968,1968,98072,47.7487,-122.082,1920,9760
446,192,1030000.0,3,2.5,3545,9816,1.0,0,0,3,10,2610,2005,2005,98027,47.5534,-122.078,3630,7704
447,321,505000.0,3,2.0,1260,5460,1.0,0,0,3,7,1260,1972,1972,98034,47.7355,-122.18,1510,5460
448,160,475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300,1975,1975,98034,47.7206,-122.211,1930,7221
449,187,520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1977,1977,98028,47.7691,-122.262,2580,9450
450,365,1450000.0,3,4.5,3970,24920,2.0,0,2,3,10,3260,1977,1999,98034,47.7183,-122.258,2610,13838
451,243,333500.0,3,1.75,1220,9732,1.0,0,0,3,7,1220,1965,1965,98011,47.7736,-122.214,1630,10007
452,296,232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400,1976,1976,98038,47.362,-122.029,1230,10209
453,354,691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,1983,1983,98006,47.5698,-122.121,2120,16117
454,165,811000.0,3,1.75,1870,9897,1.0,0,0,4,8,1870,1960,1960,98040,47.5505,-122.221,1900,10005
